text,name
"166 , \' SUPER Sr~F SAS / REPORT P!l,ESF~TFD BY ,11M GUTHRIE CLFVFLIl,Wl TRIIST SAs/SMF JOB REPORT Since the dawn of recorded SMF, man haa had the desiI;e to get the informati(>n from the Step Record (TYPE 4) combined wit:h the data set statistics (TYPE 14-15). The problem is compli- cated by varicble fields in SMF 4 records, real ,time order of SMF records, EXCP counts not 'reset on reopened data sets, and missing records .. t., U,oi.ng the Da Man<1gement and Report Wri ting Capabilities of 2 7~j. SAS tht!:.ie probl('ms have been overcome and an easy ""to j read,comprehensive report is prodlu:ed. Additional enhancL!ments include selection Ily job information (in both record types) as well as selection by data in the Step Record only.  167 EROBLEMS WIIH SME nAIA RANDOM CHRONOLOGICAL ORDER. DATA SET RECORDS DO NOT CONTAIN INFO FROM STEP THAT CREATED THEM. VARIABLE LENGTH FIELDS WITHIN RECORDS. EXCP COUNTS NOT RESET ON REOPEN. MISSING RECORDS. DATA IN HEXIDECIMAL REPRESENTATION. VOLUME OF DATA.  168 SA SMA k irQ E A k 1 L 1 I Y. f1ACRO r'IACRNAME SAS STATEMENTS; % ,.-----------""-------.. MACRO 1''!ACROl DATA; HlFILE IN; INPUT; @ 2 RTYP PIBl. ; % MACRO MACR02 ! OUTPUT; % '---------------_./ MACROl MACR02 MACROl IF RTYP=4 THEN GOTO SAVE; DELETE; SAVE: f~ACR02 :- -~.'."",-""  169 SAS C.o.ILCAIINAIED. SYS.lN c=:::>i \ ...... _ - - - ( / t-----'I i / ~MFSEL MACRO ----'---"" 11 ~I ~~ DSN=SP. SASLIB IISAS EXEC SAS IISMFIN DD DSN=SMF TAPE,DISP=SHR IISYSIN DD DSN=SP.SASLIB(SMFSEU,DISP=SHR DD * II MCROI MACR02 IF RPROG='SORT' THEN GOTD SAVE2; RETURN; SAVE2: SELECT~4; MACR03 --, . .. . - ' ,  170 STEP DATA SET JOB , INFO INFO INFO j~ ,. ~ :-, SMF ] I I I DDl 15 ,. , I I I , DD2 I 14 , r , I ! I I DDl 15 } ~ I I STEP1 4 SELECT INPUT 4 14 15 [ STEPI 4I t I 15 I I DDl I f' [ I I 14 I DD2 SORT ~ r- , 15 I [ I' I DDl REVERSE i > ~ i j , f ~ ., !, r RETAIN ~, I , I I ,. DDl STEPI 15 j '. STEP INFO! r = ~4 I I DD2 .STEP1 . i FOR 14-15 t I [ DDl STEP1 15 I i t 0  171 r ! 15 STEPI DD2",Sugi-76-11 Guthrie.txt
"181 , SAS and System Measurement at COllUl1onwealth Edison Randall Drew Commonwealth Edison has started with the availabil- ity of SAS75.2 to use SAS in system measurement. Our cirrent operating system is MVS Release 3. At this point the use of SAS is still quite limited and very fundamental. Primary uses to date have been: ' 1. Reduction of MFI data to produce daily graphs of CPU wait time, TSO response time, TSO transaction rate, system paging rate, and chan- nel usage. 2. Analysis of GTF data to determine which modules are being loaded, for which modules BLDL,' s are being issued, and frequency of SYSEVENTS. The reduction of GTF data provides many opportunities to use SAS. 3. Analysis df disk pack usage, number at cylinders traversed"" etc., to determine best data set placement. Various analysis ot SMF data to determine 4. usage of system resources and to enforce stan- dards. While this is but a brief summary of our uses of SAS it gives an indication of our commitment to SAS for the analysis and reduction of data in the system measurement, performance, and tuning area.",Sugi-76-12 Drew.txt
"182 NEWPC~T tElltTE"" O."",E. NEWPORT 'EACH. CA. .&""AVCD FINANCIAL SERVICES /620 92 ·· 0 I January 26, 1976 l Jane H. Helwig SAS Project Insti tute of North Carolina State University Box.5457 Raleigh. North Carolina 27607 RE: SAS Users Group Dear Jane, Although I cannot attend in person, perhaps you would like to include the attached plots (ofpagfng data from our IBWIWS system) in the proceedings. The ability to produce th1s information has led to significant increases in performance for the AVCO Financial Services installation. /i/J ./ . Sincerely. 9-~1.CAML~ J. F. Chambers Attachment JFC: lew cc: M. J. Kirrene  , I , i , ·! :i . i I I I ;!!! .. ~ 1 ,,"", -l ,1 i ··J .o, ~I II' ! ' , i ~I I i ~1 i =~ -I lJ· ~! ., ~ ~.; , i · I i· ... t<-~ , i ~'"" .;i I ~- '.' 1 1./' -I .. i £~LI .,j ;1 :: f· ~I ~~ 0- · ~I I ~pi ft. r ~i I III '_. ,I ~-""'In 1- I ........ ! , I5flf ...... i"" '- ...... gUU i t I .<1"" « %%% · , UUU -. , ,. .. .,,. ;?~ ., ! ..... ... ; , .. z ... 1 ·· ..... ...., l.~ ! -"" l-- .- '"""" ·1 I 1 i , '1, I ......... I ......... .. co.!> a.'~o.. . I ~ , I , I I I I I- .. , 1- , I I I i ,  ..- "" _""""""'.'_',,.-_ '~~~~_'_~.~~""~C~=""==c""""""~""·,,,"",,,"",·-,,~.,,=-.r;.,,,..,..,...-:ro~,,_~~,,'-,;o'.'-r...-~:.""""\'-""""~"";~""~,."",,"",,,.., ,~.~, ,A ~Trz r:c. PAGING ANAlVSrs JANUARV 19. 1970 9'16 ~OHOAV. ,~ .'_ ··· ____ , ______,._DATf.7 ... 01~.·___ · _ _ · __ _ -------------~--- USEO IS CHAUCTER T - 'O,AL p.qc.E. R,A-l""E PLOT OF HOUR .. ,..GeRATe L-r.FNO: ~Y~ROL ,, _________ __________ PLOT. OF. HOU,R""SYSJRATE U5!O IS CMAutTER_ L."":_.LI.I-.I\(,.P~r."", MUll Pile;. IIJ ,.- ~ L~r.ENr"" 5Y~~OL S"",""''' "";)I>t.el.-Jc,: --- ... , -"".-- LfGEN(); SYI'I81lL uno IS CHARACTER S'- PLOT OF HOUR·SWPGRATE _. 'AG!RAT! I . --------- -_._- -----.- --_... __ . ""'_'. __ -::. ._.. _.c... ....·... _ _ _ _ · __ --,_._ .. ~_-; ~ -;--.- ... _ ... .... ""-~,- -~, ""-;'---~ .~-:.- ~--:--------- -,..----~ , r .' ----·-----1 . -----,_._------- _ _ .,., '""_ ,·.. _ ,._ .·__ ,_,., __ ,_,. ___ __ ·· _o __ ·__· _",Sugi-76-13 Chambers.txt
"185 ECONOMETRIC USES OF S.A.S. Max MOSl'er, Virginia Commonwealth University Martha S Shuler, Federal Reserve Bank of Richmond lhis assembly of S.A.S. procedures into a coherent and continuous package of daca analys1s haa been motivated by the probletnB of empirical economic research. It will meet the needs of analysis in other social sciences and in all areaa where experimentation relies on historical and non- laboratory data. This package will be helpful to the researcher who has only a minimum farni.liarity with the institutions, history snd other struc- tural characteristics of the study population. This include!! but is not limited to students working on term papers or other projects with restricted time and interest commitments. This program package will be useful to professional researchers since data points which are singular and un- characteristic of the average will be identified automatically. This is essential not only for explaining these atypical values but also for preventing these outliers from contaminating the general explanation of causality. These are important considerations since too often data collection and regressions precede thorough investigation of the sanple period. Often important contemporaneous events--strikes, natural disasters, political upheavals--becorne only dim memories in the near future. Researchers sifting through maSses of data may be unaware of the exogenous events \ which effected the economy. This package expedites the discovery of outliers and atypical events. 1J It should, for example, several years dra~J hence to a researcher's attention a aet of data points in tbe fall of 1973 as uncharacteristic of the sample. Subsequent recourse to history .!.IUe do not imply that an immersion in the data period is not neces- sary. It is well known. however, that too few practice this time and labor--- intensive procedure. The clBl~ is that this package will focus on outlying points permitting both the scholar and the novice a more",Sugi-76-14 Moszer Shuler.txt
"211 MAP CONSTRUCTION AND GEOLOCATIONAL ANALYSES WI'lH SAS AND A GEOZIP FlLE Steven R. Borbash West Virginia University 1. Introduction 1.1 Overview A system for attaching geolocationa1 data including coordinates, county and district names and numbers to a list of zip codes is described. This system is called the GEOZIP/SAS system because it uses the Statistical Analysis System (SAS) together with a specially constructed GEOZIP data file ·· The GEOZIP/SAS system is similar in purpose to the DlME/ADMATCH system developed by the U. S. Census Bureau, except that GEOZIP/SAS is not limited to Standard Metropolitan Statistical Areas (SMSAs). The two systems are compared briefly in this paper. The construction of a GEOZIP data file for the State of West Virginia is described. The file contains one record for each postal zip code within a state. Each record contains county and district names and numbers, the-place name of the post office and the latitude and longitude of the post office. Several GEOZIP/SAS applications are discussed and illustrated with SAS language statements. These applications begin by sttaching some or all of the GEOZIP file data to either a list of zip codes or to a list of place names covered by the GEOZIP file. By assuming the location of individuals to be approximately that of their post offices, a simple list of zip codes can (after GEOZIP/SAS processing) be converted to maps and totals by counties or districts. This provides a rapid and simple method for analyzing population distributions. : SAS-72 forms the basis for nearly all examples, but recoding into SAS-75 should , "" , present no problems. :~ 1.2 GEOZIP/SAS and DIME/ADMATCH Comparisons For Standard Metropolitan Statistical Areas (SMSAs) the U. S. Census Bureau has developed a computerized method for attaching approximate coordinates (usually of hlock centroids) to the street address portion of individual records. This is done with the DIME files [5] and the -ADMATCH soft~are package [4]. Ho",Sugi-76-15 Borbash.txt
"232 NON-STATISTICAL USES OF SAS Steven Ma.ys Un1Tersity of Texas Health Science Center a.t Dallas Introduction The everyday needs of a computer shop bring about new application of SAS. This has been particularly true for us at the UT Healtl Science Center at Dallas. I am in the general applications section of the computer center and am constantly in contact with people who need results. It is Obviously true that SAS can help qet these resul~ if they are statistical in nature. But wnat about ordinary applicat~ons, that are not necessarily statistical? It 2S the intention here to present some of these uses. Perhaps, something may be conveyed that will aid the reader. The following are several techniques and ideas, that have come about in the course of two years of experience. Using SAS to update non-SAS data sets There is often a need to update observations in a data set. If you are maintaining the data in the form of a SAS data set, then it is easy to use the MERGE statement. However, there may be a situation when the data is maintained in a standard 0.5. data set. This happened to us in a situation where the data had to be preprocessed with several programs before being handled by SAS and SPSS. Our client decided he wanted to correct some 200 or so observations. We decided to try SAS to update the data. What this meant was that even though we needed to forma SAS data set, ultimately we wanted to go back to the original pre-SAS format. We realized that· this may not have been the most efficient use of computer resources, but it was nice to have an existing mechanism to update, bypassing a program written from scratch. I believed it was an efficient use of computer software in the form of SAS to save valuable programmer time in a one-shot general applications environment. Here is a brief description of how we did it and comments on its effectiveness. IISTEPl EXEC SAS IlsAS.DOl OD DSN=JER.STAT1,UNIT=TAPE,DISP=OLO IlsAS.NEW D~ DSN=&&PASS,DISP=(NEW,PASS) , II UNIT=SYSDA",Sugi-76-16 Mays.txt
"2ft7 MEETING FEDERAL HEALTH MANRlWEl! STATISTICAL SYSTEM REQUIREMENTS WITH SAS steven R. Borba-sh West Virginia University Introduc tion 1. Th~s paper describes some details of a BUccessful attempt to utilize SAS for two purposes: (1) nearly all data processing work to create and maintain an original health manpower data base, and (2) statistical analysis of the data base. The system described is the West Virginia Health Manpower Statist~cal Systa. (WVBMSS). It ia felt that SAS is ideal for such applica- tions. It is easy to use, result-oriented and relatively economical to run. The WVDMSS application ~sprogrammed mainly with SAS-72 supple.ented by two special user-written procedures. BackgrounA on the Federal Comprehensive Health Statistics Syatem ia presented. Then the design of the WVIIMSS ia d:l.acussed with emphasis on the uae of SAS for data processing work. Financial support for this work waa provided by a grant from the West Regional Medical Prograa to the West Virginia University Departaent V~rginia of Industrial Eftgineer~ng. 2. The Comprehensive Health Statiatics System The National Center for Health Statistics (HeBS). within the U.S. Depart- ment of Health, I!ducat~on aDd Welfare launched a new progr.. , the Cooperative Health Statistica System (eBSS) in 1970. This progr.. _s authorized through Public Law 91-515. Its object~ve has been to des~ and implement a cooperative Federal-State-Local system for producing co.parable and un~form health infor- mat~on and statistics in the following saven areas (4}. 1. Manpower atatistic!! (inventories and surveys). Health facilit~es stat~stics (inventories and surveys). 2. 3. Hospital care stat~stics (short-stay hosp~tala). 4. Household interv~ew statistics. Ambulatory care stat~stics. 5. 6. Long-tera care statistics. 7. V~tal atatistica. Initial eRSS efforts haYS been concentrated :in the three areas of vital statistics, health manpower statiatics and health facilities statistics. In late 1971 a research and develo",Sugi-76-17 Borbash.txt
"264 MEDICAL DATA BASE MANAGEMENT AND RERlRT GENERATION USING SAS Richard H. Browne, Ph.D. University of Texas Health Science Genter at Dallas INTRODUCTION f, This paper is not intended as a demonstration of any new procedures in Y SAS. Rather, it is a case study in which many facets of SAS were utilized, where conventional programming might have rendered the project prohibitively expensive. Concepts, rather than precise details will be emphasized so that other users might easily adapt this schema to their data management problems. In August of 1973, a research team at the University of Texas Health Science Center at Dallas approached me to develop a system for storing and updating voluminous data on seyeral hundred normal and hypertensive patients. Other features desired were the ability to add variables to patient records at a later date, to get mean and frequency breakdowns by race, sex, decade, and other criteria, and to produce plots. They also wanted to able to gen- erate reports from this updated data set. It quickly became apparent that SAS. with its ability to update and add variables yia MERGE, to obtain breakdowns with the BY feature, and do line printer plots was the ideal choice. In addition, SAS would allow the user to translate the updated SAS sata set into a card-image format data set that could be used by report-generating programs. 1. Devising a Data Form The first step was to deyise a data recording form. The researchers were shown several fonns for other projects and asked to devise a form that was most convenient for their use, using the others as guidelines. The resul- tant form is shown in Fi gures lA and 1B (a two sided form). 5 i nee we en- deavored to make the form useful for the phYSician, as well as easy to key- the~ punch, the form also became part of patreltt's regular chart. Medical Record Updating with SAS 2. An Example of Updating with MERGE The following simplified example will be used to demonstrate how SAS can be used to update r",Sugi-76-18 Browne.txt
"ee 37830 i , ;:i , , , .~ C f lResearch supported by the Eastern Deciduous Forest Biome, US-IBP, funded by the National Science Foundation under Interagency Agree- ment AG-199, BMS69-0ll47 A09 with the Energy Research and Develop- ment Administration. Oak Ridge National Laboratory. 2Contribution No. , from the Eastern Deciduous Forest Biome, US- IBP. PublicationNo.' __, Environmental Sciences Division. 30perated by Union Carbide Corporation for the U. S. Energy Research and Development Administration. By acceptance of tni. oIIrtide, the pub""sher ,;:or uM:;ipient acknowledges the U.S. GU'Io'lIrnment.'1 right to retain a Allnlitxc.hJ1Iive. rOYlllty·free- liCllnuln and to anv coPVrloght CQwilllring the IIrticlfll.  278 INTRODUCTION The underlying principle of environmental data management is that data are a resource. Data resources play an essential role in facil- itating and integrating environmental research programs. ""Data re- sources"" is a phrase used to describe data which. when properly managed, constitute a valuable and reusable resource for environmental research. Data resource management. or more bri efly. data management. i ncl udes the planning for or the formulation of data needs, the standardization of data collections, the documentation of data sets. the efficient management of data files, and the coordination of data processing needs and activities. An active data management group consists of personnel skilled in data management methods and experienced in data ma",Sugi-76-19 Strand.txt
295 USE OF THE HARVEY PROCEDURE Walter R. Harvey Ohio State University Numerous computer programs have been written to analyze data under the fixed linear model. Many of these are available for a nominal charge. Most of these programs seem to have been written as ordinary multiple regression programs but some of them do contain options which allow the user to obtain sums of squares for discrete sets of effects and adjusted or least squares treatment means. The least Squares and Maximum likelihood. General Purpose program (lSMlGP) which is contained in the User-Contributed Procedure Library of the Statistical Analysis System (SAS) was written to handle both discrete and continuous indepen- dent variables directly. Estimates of crossclassified and/or nested effects. interaction effects and partial regression coefficients for continuous indepen- dent variables are obtained from a solution of the least squares normal equations. least squares or adjusted class and subclass means are then automatically computed by using appropriate linear functions of the estimates of the effects. Standard i: i errors of these adjusted means are also computed and listed. linear contrasts of treatment or interaction effects with tests of significance may then be obtained if desired by the user. Sums of squares for each degree of orthogonal polynomials through the fifth degree involving treatment effects may be obtained even though one has unequal intervals among levels and even though adjustment is being made for unequal subclass frequencies or for covariates. UNIQUE FEATURES IN lSMlGP Absorption of Equations: One set of equations may be absorbed into the equations for other effects remaining in the model under this option. This option is especially useful when one has one set of effects. either crossclass1f1ed or nested. which contains a large number of effects. The effects for classes or subclasses absorbed may be for either fixed or random effects. The estimates obtained for other effe,Sugi-76-20 Harvey.txt
"298 CCKlENTS ON ANOVA CAI.CUIATIONS FOR MESSY DIl.TAt S. R. SEABLE Biometries Unit, Cornell University* and Florida State University Introduction Data can be described as ""messy"" when each sub-most cell of the classifica~ tiona does not have the same number of observations. This includes the possibility that some, maybe lIlB1lY, of the cells m.ay have no data at all. lhus ''lneasy'' data are what are more usuaJ.ly called unbalanced, non-orthogonal, or unequal- subclass-numbers data, including the possibility of empty cells. Models for the analysis of variance (ANOVA) of messy data are usually represented by the familiar equation (I) where y is the vector of data, X is a matrix of known values, b is· a vector of unknown parameters to be est~ted and e is a vector of error terms. lhe reduction in sum of squares due to fitting such a model (either by least squares or, under normality assumptions, by maK.imum likelihood) is (2 ) where X'x{X'X)-X'X =X'X (3) _ .... -- -- II On leave, 1975-6. t Paper presented at the First International BAS Users' Meeting, Kissimee, Florida, Janll.ll.ry 26-28, 1976 .. BU-58o-M in the BiOl1lll!trics Unit M;iJneo Series, Cornell University. -  299 The normal equations are (4 ) with solution (5 ) Although (5) is pro forma a solution to (4:' the computational procedure for deriving (5) that is usually adopted is to amend the non-full rank ,equations (4) in some manner that yields a fUll rank representation of them. Then from the solution of this fUll rank representation a solution ~o can he easily obtained. Two used methods of amending the fUll rank. equations are those of COJlIIIlOnly making certain elements of the solution vector b O add to zero; Or of putting Ii certain elements equal to zero (see, for example, Searle [1971, Sec. 5.7). n "" £0, Having obtained it can then be utilized in (2) to give inner product of solution vector and right-hand sides of normal equations = (6) ~ i.p.o. solutions and r.h.s.·s A simple extension of R(2) is to",Sugi-76-21 Searle.txt
"309 UN""BALANCEDTWo-WAY ANOVA AND SAS University of North Carolin3 -at Greensboro William A. Powers David G. Herr We have two objectives for this paper - to exhibit. and explain Table 1 in i·, which are listed five pairs of exact tests for the hypotheses H : no difference r in main row effects and H : no difference in main c.olumn effects for ~ta from c unbalanced, a x b, two-way designs and to exhibit and explain Table 2 which indicates how SAS can be used to. calculate the sums of squares, F-ratios and significance levels of each of these tests. Each of these pairs of tests together with the test of the hypothesis Hi: no interactions, represents a possible analysis of data from. unbalanced, a x b, two-way designs. ""ch such analysis has advantages and disadvantages. To put these analyses in perspective the parametric hypotheses i· tested, the model comparisons made, the geometric foundation of the tests and the orthogonality relationships which hold between the sumS of squares for H, H, Hi r c for each analysis are given in Tabl,: 1. In order to fully und.:rstand Table I, it is necessary"" to explore the geometric foundations of the various tests. AN EXPLANATION OF TABLE 1 A general principle for testing a linear hypothesis in a Gaussian linear model is to identify the subspace G of the estimation space which corresponds to violations of the hypothesis and compare the squared length of the perpendicular proj ectlon of the data vector on this subspace wH·h a stochastically independent measure of the variabil- ity of the data by means of an F - test. y 4 x 3, For example, consider a two-way design with observations for pqr p=1,2,3,4; q=1,2,3, for and n a positive integer. r = 1 (1) n pq pq N En Let Suppose these observations denote the t,otal number of observations. ft pq y are modeled as values of random variables such that E Y - = ~ and e pqr Ilqr pq pqr = Ypqrpq identically distributed as N(O,~). In matrix form we are ind~pendent - j) have Y Tll +e Nx 1 where is th",Sugi-76-22 Herr Powers.txt
"318 !NOVA on Unbalanced Design with Unequal Cells Using SAS George C. Chao Abbott Laboratories North Chicago, Illinois Due to unequal cell frequency in the experimental design, the variations of overall main effects and interactions are nonadditive. .. Several different least squares methods, e.g., Grsybill (1961), : Searle (1971) snd Winer (1971), can be shown to yield identical results in the balanced design situation but will yield substantially different reSUlts when applied to data involving unequal cell frequency. Three least squares methods for the analysis of experimental data are of particular interest. Method I Method II Method III General Linear Model Experimental Design Fitting Constants Method AlB, AD AlB A BIA, AD BIA BIA ADIA, B AD lA, B ADIA, B Selection of.one of the three methods should depend upon conceptualization of the problem and the nature of questions to be asked. Actually, the selection depends upon who is ""the statistician"", or which computer'program is available. The goal of this presentation is not to argue which model should be used. There are a lot of papers of this nature, such aeOverall & Spiegel (1969), Frsncis (1973), Kutner (1974), Winer (1971), etc. Thete are different favored methods in these papers and even different method names. Rather, I consider how to use SAS '72 to analyze the unbalanced design with varied methods. In SAS procedure REGR, the ""Sequential 5S"" is equivalent to ""Fitting Constant Method"", Le., Method III in the previous table. (also called the ""Stepwise Forward Method"") and the ""Partial SS"" is equivalent to ""General Linear Model"", Le., Method I in the previous table, (also called ""lIackward Approach Method""). Io my knowledge, there is no major statistical package that will do Method II, directly. Contrary to Francis' negative comment on SAS, SAS-REGR maybe the only package that will provide all three methods without too lIWch trouble. Ibe generalization of Method II from the above two way factorial design is",Sugi-76-23 Chao.txt
"J23 DISCRIMINAlI'l' OR CLUgJ'ER ANALYSIS Harold. F. Huddleston Paul D. Ho}lkins Statistical Reportlng Service U.S. Department of Agrloculture DISClWIIlWIT OR CLUSTER AlIALYSIS this °p..p°er discusses the use of SAS for several types of pattern recognition probl~ which have been studied by the Research Division of SU. Some results for several small data sets are presented as a meana of indicating the type of data and the type of solution obtained. Specifically, we focus on two types of analysis: (1) The Maximum Likelihood Discriminant Function where the objective is to classify individual data points; in~ividusl (2) Techniques involving relationships between groups of data points which employ both ma:z;:ta. likelihood discrilniunt methods and clustering methods in a sequential manner. Maximum Likeliheod Discrimination applications, which our agency have, typically involve discrimi..., The nating between natural populations such as: (1) Fruit on trees from background noise Uke: leaves, limos, oark, sky, ground and shadows using ground (sideview) photography; (2) Fruit trees in an orchard from background noise like: hedge or border trees, ground, water, using aerial photography; (3) Identify individual field crops from background noisss like: woods, native pasture, wssteland, residential araas, parks, etc ·· uain& aerial photography or LANQSAT imasery. The first step involves obtaining mean vectors and covariance matrices for known samples of tbe target of intereat(s) and the individual cacegories af the background objects. If it appears advantageous to combine over- lapping or multi-mode background cstego-ries, this is done l'ri-or to dete_ining  actual discriminant categories to be used for unknown data points. ~he This decision is based on tests of significance for mean vectors and visual inspection of the marginal distribution to verify that a statistical aigu1.ficance implies ""practical"" importances. The variance-covariance matrices are also tested. for homogene",Sugi-76-24 Huddleston Hopkins.txt
