text,name
"incurs capital costs. In addition, reducing the number Abstract of DC's generally lowers the cost to replenish the As part of its strategic planning process, DC's from the plants but increases the cost as well as transit time to ship to the pools. Warner-Lambert regularly reviews its domestic Because of the many tradeoffs and lack of distribution network. The objective is to determine experience with the matrix generator, Warner- the optimum number, location and size of its Lambert attacked the problem in two phases: distribution centers which receive almost one 1. A simplified version treating Warner-Lambert as million orders from approximately forty thousand one line of business with nine alternative DC customers. To fUrther complicate the problem, locations each at its existing or suitable size. Warner-Lambert is comprised of three business 2. A final version wi th three lines of business and groups with different service requirements. In the spring of 1987, Warner-Lambert formulated the different size options for the DC's. The considerations and results of these two phases problem as a mixed integer program with several afe described below. hundred equations and almost two thousand variables. The difficulty was how to solve the problem in a short period of time. Modeli!!! Approach: Single Line of Business Model SAS-OR* and the matrix generator developed by Marc-david Cohen l and SAS/OR* were the answer. Within a three-month period, Warner-Lambert with Initially the simpl",Sugi-13-37 Gangoli Jenkins.txt
"to problems mvolvmg the f""mdmg of afixed point of a function (correspondence). A fixed An algorithm to solve problems m Applied pomt of function f (x) is a pomt x * such that General Equilibrium Analysis and Operations f(x*) = x*. The central equilibrium existence Research is described. Typical problems m these theorems are based on statements about the areas are descibed along with an explanation of existence of fixed points. One generally reduces how the software can be used to solve them. The the GE problem to one where equilibria exist if pwpose. in making these routines available from and ouly if there is a f""IXed pomt for the within SAS@ is for ease of use and wider transfonned problem. Computationally, the accessibility. concern is with the problem of finding these fixed pomts. Details, with fully solved examples from Economics. are provided later in this paper. The basic theorems on the existence of 1.",Sugi-13-38 Prasad.txt
"THE TVA WATERBORNE COMMERCE ECONOMIC SIMULATION MODEL: OVERVIEW AND APPLICATION Larry G. Bray, Tennessee Valley Authority Reba L. Copeland, University of Tennessee INTRODUCTION THEORETICAL FRAMEWORK The Tennessee River Waterway System consists of 650 miles The economic environment in which inland waterborne com- of main channel and ,approximately 150 miles of tributary and merce operates dictates that demand factors, as well as resource secondary channels. The waterway is formed by a series of main constraints, determine the tonnage levels that move at any point in river locks and dams and two tributary dams, one of which has time. Thus, the general form ofthemodel weestimateisas follows: a lock and the other utilizes a canal. All but one of these facilities Commodity Terminations = f (Demand factors, Resource were initially constructed by the Tennessee Valley Authority Constraints). (TVA), which has primary federal responsibility for navigation on the Tennessee River and Tributaries, as charged by an act of In the Mississippi River System Model, Howe et aL identify related economic activity and transportation cost as important Congress on May 18, 1933. TVA operates the reservoir system with navigation as one of the primary objectives in a multipurpose considerations in a river traffic model. Specified in this form, the system that includes hydroelectric power generation and flood model is incorporating the general form of a derived demand or control. The U.S. Army Corp of Engineers (USACE) operates the input demand function. locks as it does on the other inland waterways. Such a function was laid out and tested for labor demand by Since the dams and locks were initially constructed over 40 years Adams, Brooking, and Glickman (1975) in their study of the ago, however, changing technologies and increased demands on Mississippi economy: the waterway have produced a new environment. Larger locks have + + 0'2lnQ + 0'3 (W/P), In L = 0'0 O'lt been added on the lower rang",Sugi-13-39 Bray Copeland.txt
"PR<X:ESSING AND ANALYSIS OF SUPERMARRET SCANNER DATA Charles F. Hofacker, Florida State University multiplying units by price. We could then use PROC FREQ, say, with dollar volume treated as a Why Scanner Data are Valuable to Marketing WEIGHT variable. The TABLE statement would specify brand as the variable to be analyzed. Scanner data are beginning to have a large To ·look at unit share instead of dollar share, impact on the marketing of frequently purchased we need only use units as the WEIGHT variable. packaged goods. There are at least four good reasons that this is so. First, scanner data Scanner Data for Marketing Strategy are timely. The lag between the time of purchase and the time that information is in the Due to the objectivity of the data, scanner marketer's hands is shorter than ~ith previous records are quite valuable for strategic marketing data. reasons. The numbers represent actual sales in the market, so naturally they can be quite Second, scanner data are objective, and not revealing about the nature of each brand, and subject to many of the types of errors the nature of the competition between brands. associated with surveys or panels. Consumer's The mathematical tool we use to reveal the memories are notoriously fallible when it comes nature of the brands and their competitive to- reconstructing previous purchasing structure is called a market response model. A activity. In addition, there are powerful further summary of competitive effects can be demands of prestige seeking and politeness which achieved by using multidimensional scaling to are placed on the consumer when we ask him or produce a competitive map, often refered to as a her what she has been doing or what he thinks of product space. The rest of this paper will be our products. In contrast, when the trade concerned with building a sales response model collects scanner data, they do not ask anybody and deriving a competititive map. anything. They simply record behavior. Market Share",Sugi-13-40 Hofacker.txt
"COMMEiT ON Proc~ssing and lnalysis of Supermarket Scanner Data Yilliam M. Stanish. SAS Institute Inc. The previous paper requires some clarification about the use of the The following statements fit the simple-effects model. The design CATMOn procedure to fit the given market-share models. It should matrix was copied directly from the PROC PRINT output, except be pointed out that there is no R:::;; option on the MODEL statement that a comma in the last row was changed to a right parenthesIs. in CATMOD. The author is apparently referring to the feature in Maximum-likelihood analysis can be obtained easily by specifying which the design matrix can be specified directly by the user. This the I..'fL and NOGLS options on the MODEL statement. feature allows CATMOD to fit a much wider class of models than it proc catmod data=complete; could otherwise fit. The design matrix may be large, but it is easily ~eight units; population week; generated by a IO-line data step. This, combined with 1 PROe model brand ( PRINT statement, and 4 CATMOn statements, enables the user to o o 0.9 fit the simple-effects model, the differential-effects model, and other o o -0.3 types of conditionallogit models with very little effort. +------------------------------------------+ SOME LINES NOT SHOWN TO SAVE SPACE As an example of how to fit these models with CATMOD, consider +------------------------------------------+ the following hypothetical data containing prices and sales for 4 dif- o o -0.3 ferent brands for 6 weeks. 1 o o 0.4 data prices; input lieek price1-price4; cards; (1 2 3 'Intercept', 4 'Price sensitivity'); 1 2.2 1.0 La 1.3 2 2.1 1.0 La 1.3 3 2.2 1.1 1.5 1.2 4 2.2 1.0 1.5 1.3 The output includes a goodness-or-fit test, parameter estimates, and 5 2.0 0.8 1.6 1.3 6 2.0 0.·9 1.6 1.2 the corresponding test statistics. The goodness-of-fit test indicates data sales; input week brand units @@; cardsi that the simple-effects model does not fit these data. 1 3 3a 1 2 77 1 1 37 1 4 66 Fit",Sugi-13-41 Stanish.txt
"USING SAS/OR* PROJECT MANAGEMENT TO PLAN AND MANAGE A MAJOR ELECTRIC GENERATION FACILITY OUTAGE Wayne Maruska. Basin Electric Power Cooperative I NTRODUCTI ON The project management procedures in the SAS/OR* In October 19B6, as part of a conversion of its modules provide the capability to plan and man- data processing systems to IBM, version 5.08 of age projects of varying complexity and size. SAS was installed. In July 1987, the system was With the addition of the SAS/AF* product. this upgraded to version 5.16. The cooperative has capability can be simplified for the user Basic SAS*, SAS/FSP*, SAS/AF*, SAS/OR* and SAS/GRAPH*. Two people are responsible for sup- through the creation of a menu-driven project management application. This paper will de- porting the SAS* software; one full-time and one part-time. scribe one user's experience with this kind of application. OVERVIEW OF SAS/OR* PROJECT MANAGEMENT PROTOTYPE BUSINESS BACKGROUND Included in the installation of SAS* was a menu- driven SAS/OR* prototype that SAS Institute de- Basin Electric Power Cooperative ;s a member- veloped. This prototype provides SAS/AF* menus owned electrical power generation and trans- and programs for each SAS/OR* procedure, includ- mission supplier. It serves an area of more than 400,000 square miles in portions of ing project management. The SAS/OR* project management prototype provides the ability to Colorado, Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming. The Co- schedule multiple-activity projects within a specified period of time. With SAS/AF* menus operative provides wholesale electricity for 120 rural electric systems which serve more than and fill-in screens the planner identifies the 440,000 meter installations representing about name of each activity, its unique i~entifier, the duration of the activity in days and the 1.2 million consumers. Basin Electric owns and start date of the project. With this informa- operates electrical generating plan",Sugi-13-42 Maruska.txt
"STRACT Predicting engine failures is a two-step process. First, the parameters must be Ball bearings, aircraft engines and missile estimated. Then the estimates are used to predict subsequent failures. We shall begin guidance systems have one thing in common: they are all subject to unexpected mechanical with a brief discussion of the theory behind failure. Practically every industry is Weibull analysis. Next, we shall describe a concerned with increased cost~ and loss of step-by-step procedure for estimating the productivity and customer satisfaction Weibull parameters. Then we shall consider associated with equipment failure. Although the unique circumstances surrounding breakdowns are inevitable, it is possible to predicting engine failures and some typical predict when a failure is likely to occur problems that might arise during an using statistical techniques.' analysis. We shall conclude with a description of how the analysis might be used This paper will investigate a method for to forecast engine failures. estimating failure parameters and how to use these parameters to predict equipment BACKGROUND failure. In particular, it will examine Weibull analysis, a statistical technique of Although there are a variety of techniques wide applicability. Using this technique in for analyzing failure data, three conjunction with historical data, we can requirements are common to each: an predict failures more accurately and minimize unambiguously defined time origin, a scale the",Sugi-13-43 Kay Price.txt
"APPLICATION OF THE ANALYSIS OF MEANS Peter R. Nelson, Rensselaer Polytechnic Institute A common problem in industrial statistics is time, and this was exactly the motivation for Ott, who that of comparing k treatments in order to identify any was interested in being able to plot the sample means that are different. For example, one might be for each treatment together with a pair of decision lines. . interested in comparing four different television tube coatings in order to ascertain if there were any In order to compare the ANOM with procedures differences in their conductivities. The analysis of that are more familiar_ to most people, and to motivate means (ANOM) is a graphical procedure for making the ANOM procedure itself, consider a simple example this kind of comparison. I will start with a brief with only two treatments and equal sample sizes. The history of the ANOM, followed by a discussion of its problem is to compare the percent yield of ethisterone relationship to Shewhart-type control charts, the two when it is made from ethyl alcohol with the percent sample t test, and the analysis of variance (ANOV A). yield when it is made from t-amyl alcohol. Eight In the process I will look at examples of the ANOM experimental trials were run (four with each alcohol) applied to some simple balanced experimental designs. and the results are given in Table 1. Finally, I will discuss some more recent results associated with the ANOM. Specifically, I will consider the power of the ANOM and the ANOM applied to more complicated experimental designs Table 1 - Percent Yields of Ethisterone Made from where both interactions and unequal sample sizes may Two Different Alcohols exist. The ANOM can be thought of as an alternative Ethyl t-Amyl to the ANOVA in the fixed effects situation. The first 85.0 91.8 application of the ANOM was due to Laplace (1827) 86.0 91.7 and predates the ANOVA by almost 100 years. 87.8 92.3 Laplace was interested in studying the homogeneity 82.8 94",Sugi-13-44 Nelson.txt
"This paper will look at a single This paper introduces the user to thickness of 0.0083 inches and the min- the basic code needed to utilize SAS/QC imal code required by SAS/QC and SAS/GRAPH and SAS/GRAPH to generate histograms and to generate charts and statistical anal-:."" bar charts to analyze product character- ysis and some of the conclusions that can istics and process capabilities. The min- imal code provides the novice user a be dervi""d. better understanding of product and pro- OBJECTIVES ceSses involved in their manufacturing. With the many thousands of possible The code is simple and provides. the basis for more complex- and sophisticated prog- ways processes can be monitored in a man- ramming and statistical analysis. It is ufacturing enviroment, certain factors the intent of this paper to -demonstrate must be considered as primary indicators. First the items must be considered that with simple code and data the potential the consumer of these pr~ducts consider wealth of information SAS/QC and SAS/GRAPH as major quality factors. In the steel software can provide. industry one consideration is gauge or thickness and the ability to consistently",Sugi-13-45 McHenry.txt
"is often two- ABSTllCT fold: (1) to make an accept/reject decision and The quality of a product could depend on (2) to sort the acceptable material into shade several characteristics. In such cases, multi- differences according to previously established variate statistical techniques cah be used for specifications. improvement of quality. This paper uses multi- Our objective is to develop numerical color- variate statistical techniques to establish difference tolerance regions to determine if a numerical color tolerances in plants which manu- color sample is acceptable, as compared with a facture colored products. Often the colored standard. The overall goal is to improve the quality of color matches. product is a component subject to assembly mating with other objects of the same color The -esta.blishment of such tolerance regions manufactured at other locations. Currently, consists of two parts: (1) the preparation of color matches between a sample and a standard color samples which form a basis for the color are made by visual inspection. The availability tolerances and (2) the actual construction of the color tolerance regions. of color-measuring instruments such as colori- meters or spectrophotometers which produce 2. PROCEDURE multivariate color-difference readings from standard could assist in providing better color matches. Discriminant analysis is used to 2.1 Sample Preparation evaluate the consistency of instrumental readings with visual observation and to For each",Sugi-13-46 Vance.txt
"SUBGROUPING AND SUBSETTING BEFORE INVOKING THE SHEWHART PROCEDURE Mark A. Sobos! ai Wheel ing-Pittsburgh Steel Corporation the SAS/QC procedu res gives the qua Ii ty I. BACKGROUND AND INTRODUCTION eng ineer the abJ I i ty to customize data input and output to his exact needs. Whi Ie SAS* software was 1 icensed at Wheel- we at WPSC appreciated this power, it ing-Pittsburgh Steel Corp.(WPSC) primar- quickly became apparent that we needed ily for quality control work. The major to enhance our programming ski 115. focus of this was to be Statistical Process Control (SPC) implementation. The reasons Two programming tasks usually requir- for chasing Base SAS* and SAS/Qt. soft- ed when building an SPC application with ware were several, and were la.rge1y dic- SAS/QC are subgrouping the observations and tated by our partiei lar situation in 1986. subsetting the database. There are sever- al subroutines I have found useful in th is A wide network of remote terminals o regard. There is nothing unique in them. and printers already existed which The important point is that they have were tied to our corporate mainframe worked and helped better uti Ize an already At the time, there were computer. good tool, SAS/QC software. very few personal computers in these locations. As the title of this paper indicates, the examples and explanations discussed A significant database was stored o herein refer particularly to use of the on tape and/or disk at the computer Shewhart procedure. This is where we have This included such things center. concentrated our efforts. Moreover, our as order specifications, rejection operations generally require use of vari- and claims data, and production ables data. However, I b.el ieve that the records. programming concepts can be extended to use with other Proc's within the SAS/QC Our plants are vertically integrated. o reperto! re and also to attributes data. Each of our finishing plants gets 100% of its semi-finished steel from II. SUBGROUPING other",Sugi-13-47 Soboslai.txt
"Regional SAS User Groups - the NESUG Experience HAlLETI GERMAN, GTE LABORATORIES Introduction on local SAS user groups and- SAS resources (training, consultants, vendors), and vendor de- SUGI 12 provided much insight into the opera- mos. tion and future of SAS User Groups. Castell dis- cussed her analysis of 15 nationwide SAS This is where the regional user group can com- groups. She examined meetings (techniques, plement the local user group activities. By hav- topics, and formats), starting a user group, and ing the group manned by people not involved reasons for forming a user group. Shipp talked with running local user: group events -- many abOut corporate and area users groups and the regionatljoint activities that were considered lack of-a liaison' between the local user groups too time-consuming before become possible: and the SAS Institute. Finally, German reviewed a model for established SAS Users Groups 1. Members from various user groups have (that is groups existing a year or more). He many other occasions to interact with each mentioned meeting and organization tech- besides just once a year at SUG!' niques, user group mission and relations with external groups. A major point of his talk was 2. A ""'regional identity'"" results through inter- the potential productive relationship between action with other user groups and publish- the SAS Institute and user groups. To the Insti- ing local user group activities. tute. user groups are a potential marketing tool and information resource. To user groups, 3. Increased knowledge of what other user communications with the SAS Institute allow groups are doing through 1} publication of a them to serve as a lobbying force. It was from regional resource guide, 2) publication of this environment that the idea of a regional the best of local group papers, and a re- ~,users group was born to serve Northeast local gional user group newsletter. SAS. user groups. 4. A means is provided to bring SUGI-quality This paper wil",Sugi-13-48 German.txt
"tape and are scanned for zap type and zap availability. Zaps are then collected and ZLMS is a system developed at SAS Institute written to the appropriate files. When monthly Inc. to collect, verify, maintain, and processing is complete, the zaps are also made re-distribute ""zaps"" from a multitude of available to be included on new product sources. The purpose of ZLMS is to assure the installation tapes. quality of zaps, to enhance the information regarding zaps, and to improve the process of SAS® software maintenance. Zaps can be distributed in two other ways--verbally or in printed form. These forms work best if zaps are kept short. Short zaps have a better chance for clear verbal",Sugi-13-49 Ward.txt
"he first time you teach them, you develop the course in Many experienced users are faced with the challenge small units or topics, and you can update topics easily when necessary. of developing a course to train others. Although experi- enced with the software, these users may be bewil- dered by a course development project. This paper There are five course development steps. Each of describes a structured approach to course develop- these five steps has a distinct purpose and a desired outcome. ment, an approach similar to structured programming familiar to most programmers. 1. Investigate needs and resources. Collect Following a course design method,ology helps ensure enough data about the trainees' needs so that you that the training accomplishes desired outcomes. can plan the course goals and objectives. Then Courses written without a development strategy may (or write a student profile and the global course objective. may,not) provide the desired training. These courses are frustrating to develop ~ and frustrating to attend. 2. Analyze tasks to be learned. Develop skills The techniques described here can be applied to the yardsticks and use them to conduct an analysis of development of any training: a one-hour lesson or a the tasks to be included in the course. Identity three-day course, training to use a software package or subtasks within each task to produce a task list. improve writing skil1s, or training developed in different formats such as instructor-led or video",Sugi-13-50 Ussery.txt
"screen images from SAS and non-SAS products must often be included in course materials. Another requirement is the ability to include graphics images from SAS/GRAPH software and This paper focuses on the development of course materials at SAS Institute and describes other mainframe or PC products. the features of the Education Division's Course Composition System, a system developed at the Historical Perspective Institute for the production and maintenance of course materials. The discussion centers on system capabilities that allow SAS programs, Historically, the production of course materials output, screen images, and graphics to be at the Institute was a two-stage process and included in text, and how these features are demanded tremendous time commitment from the provided using IBM's lSPF product, base SAS®, staff of both the Education and Publications SAS/OMI®, and SAS/GRAPH® software. The Divisions. The first stage was a preliminary structure of the system is discussed, along with text produced by the Education Division in book benefits of its use from a time and cost form, but not typeset. The second stage was perspective. Although the primary use of the an optional typesetting stage, involving the Course Composition System at the Institute is in Publications Division. the development of course materials the system I could be equally useful for preparation of professional papers, presentations, or any type In the preliminary stage, SAS sessions were of technical materials. initially simulated in the text using a text editor, with the screen border added by simulation or by paste-up. Eventually, the",Sugi-13-51 Wagoner.txt
"A ""Flow Chart"" for Users to Solve SAS® Programming Problems Joy Reel. SAS Institute Inc., Cary NC There are many places to find examples INTRODUCTION of a particular technique or the use of some of the SAS software programming statements. The two most popular places One of the most frustrating things about are the SAS Sample Library and the SAS computer programming is dealing with Application Guide Series. The sample messages or results that are unexpected. library contains on ""INDEX"" member which Perhaps the messages seem to be generates a keyword listing of the ambigious or out of place. Perhaps the samples included. Application guides output is just not right. Presented here have indexes in the back of each book to are some tips and guidelines to help guide you. eliminate some of the frustrations when using SAS® software. It is almost impossible to work with data that you do not understand. In Much time and effort can be saved if a order to describe the dat·a to the SAS reasonable amount of energy and System in an INPUT statement, yOll should concentration is expended before look at them carefully. If you cannot actually beginning a project. As in look at your data with an editor~ you IIw hen all else fails. read the can use the SAS System as illustrated directions"" so it goes in programming. below: The SAS System offers extreme power to all those who need calculations, DATA _NULL; statistics, graphics, and so on without INFILE fHeref; requiring a great deal of background in INPUT; computer science or data processing. In PUT _INFILE_; fact, people of any background can learn to use the SAS System effectively in a The SAS System will dump the input very short period of time. buffer to the SAS log for you. Then you will see exactly how the raw data look and can writ.e your INPUT statement BEFORE YOU START accordingly. Always make sure that data created for In order to solve any problem, you must testing includes as many cases as have the facts to start. This is al",Sugi-13-52 Reel.txt
"HOSTING A MINI SUGI AT YOUR SITE Loretta Golby I Alberta Government Telephones John Chenier, Alberta Goverrunent Telephones cal data, processing it in some manner, and producing a printed report. OUr Information Centre has a large number of users who range in experience from the novice to the advanced user. It is a very considerable task to support, train, and keep informed this variety of users. 1. To refresh and enhance users I knowledge of the many SAS* procedures, since it After attending SUG! 12, we decided that a was noted that some of our users had USER DAY approach would allow us to inform our SAS* user community of current and new not had any training for over 6 years. facilities in SAS* as well as pass on in- 2. To pass on information gained at SUG! formation gained at SUGI 12. 12 to all of our users in the quickest and most efficient method possible. describe how we created ""SAS USER We will DAYS at Am"" by putting together a ffiJ.1l1 show procedures that exist in the 3. TO SUGI. The benefits and some of the problems SAS* system, user application systems, we encountered will be presented. and sample programs to other SAS* us- ers. With the variety of users-and the variety INl'ROoocrroN of- backgrounds, we felt that we had to come up with some method that would suit all needs. At Alberta Goverrunent Telephones (AGl'), we support approximately 500 users across the province of Alberta. our SAS* users can be classified into two groups. The first ALTERNATIVES group, which comprises 30% of all the SAS* users, are those people who use SAS* to ac- cess their awn data or data generated from other applications, and to analyze and 1. The first alternative we looked at was produce reports comprised of text or graph- offering a course. The major drawback ics. This group is distinguished by the of this was the amount of time required to develop a course and the limited fact that one individual looks after all aspects :_ of the application, is quite know- number of topi",Sugi-13-53 Golby Chenier.txt
"AN INS'I.'RIlIIENl FOR EVALUATIR> TIlE QUllLITY OF TIlE STATISTICAL CCNSULTIID EXPERIENCE David A. Ludwig, UNC at Greensboro Judith M. Penny, ONe at Greensboro James A. Penny, UNC' at Greenslx>ro The Consultant Evaluation Section consists Intr<Xluction of 25 bipolar items on five subscales (five items per subscale). Items for this section were Most of the literature concerned with selected by a three-stage process. First, a pool statistical consulting focuses on the of 60 items were devised from a variety of interpersonal aspects of the client-consultant sources including graduate students, faculty and relationship or the mechanics of operating a staff, and researchers within the univerSity. statistical consulting service. Evaluation of These 60 items were reduced to 40, partially the quality of the consulting service has been a based on redundancy, readability, etc. The 40 neglected issue. A paper and pencil evaluation items were then placed into subscale categories instrument has been developed at the University by a panel of 6 statisticians and three graduate of North Carolina at Greensboro's Statistical students. A random sample of 30 people were then Consul ting Center. The instrument evaluates asked individually to sort the items into the three major areas of the consulting experience: subscales (Q sort). Items that did not sort with at least 70% accuracy were dropped. The final I. Educational Worth/Need, inventory has five subscales with five items per Admdnistration, and II. subscale. III. Consultant Evaluation. Demographic information is also surveyed. The ~nistration and the Worth/Need Along with basic infocmation as to the client's section contains 18 statements (nine positive and department, rank, etc. two questions attempt to nine negative) in which the client responds to a assess the client's level of statistical Likert scale anchored on each end by strongly expertise and computing ability. Appendix A agree and strongly disagree. contains the complete",Sugi-13-54 Ludwig Penny Penny.txt
"SAS® AND THE UNIVERSITIES Rudolf J. Freund, Texas A&M University 1. BACKGROUND 2. THE PAST This symbiotic relationship was a natural For many years SAS Institute and the outgrowth of a number of favorable factors: Universities have enjoyed a symbiotic relation- ship. Faculty and graduate students at A. A truly remarkable software product Universities have found the SAS System to be an for data handling, statistical excellent research tool. In addition, the analysis and report writing. The SAS simplicity of the SAS language has enabled the System was and still is a flexible use of the system as a valuable aid for the and easy to use tool for data teaching of statistics. Not only does this management coupled with a compre- provide students with a better understanding of hensive line of statistical analysiS a subject which is often erroneously perceived procedures. as an exercise in plugging numbers into formulas, B. A reasonably complete, compact and but it also increases the pool of students who will fondly remember the SAS System as a low priced Users' Guide. As is the (relatively) painless way to use computers. case for much software documen- tation, it was primarily a reference SAS Institute has benefitted from this work and required some additional relationship in that a very large number of introductory instruction. However, students have taken their knowledge and considering the price, it was not an appreciation of the SAS System into the work- unreasonable reference work for place where they have been instrumental in student use. promoting the v/ide use of this system in C. Excellent lines of conununication industry and academia. Also we must not forget between the users and the software that SAS Institute owes its very existence to developers at the SAS Institute. the farsightedness of a number of Land s~a11 Grant university statisticians who were instru- 3. CURRENT STATUS mental in providing the funding required to As the world changes, so has this re1atio~",Sugi-13-55 Freund.txt
"ULIE WILDMAN - PEPE, M.S. DEPARTMENT OF STATISTICS UNIVERSITY OF CENTRAL FLORIDA ORLANDO, FLORIDA COURSE GOALS Abstract Two goals are given to the students at the In this paper we present our experience in beginning of the semester. The first goal is to teaching statistical packages including SAS to undergraduates at the University of Central enable the students to use statistical packages to solve the types of statistical analyses they Florida. The goals of the course are teaching the students to perform statistical analyses learned in the two-semester introductory using statistical packages and teaching the course. The second goal is to enable the students to interpret the output they obtain students to interpret the output from the packages to perform an appropriate statistical correctly. Students are primarily majors in analysis. This includes the ability to statistics and in computer science and have recognize when the output is in error and what usually had at least two previous courses in the problem might be. statistics. We discuss the topics covered in our course and discuss some of the feedback The two groups of students view these goals received from the studen""ts. differently. Both statistics and computer science majors are quite happy to meet the first of these objectives. The second goal, however, The Department of Statistics at the is not embraced as quickly by the computer Universi-ty of Central Florida (UeF) teaches a science majors. By the end of the semeste",Sugi-13-56 Kraemer Kheoh Wildman.txt
"reasons why toolboxes are advantageous. Toolboxes are often used by data processing groups in the develop- Many of them are the same reasons why the SAS System itself is so ment of computer systems. The concept of a toolbox is straight- popular and widely used. Among the more prominent reasons are: forward; generalized tools (e.g., software modules) are developed · they minimize theamountofapplicationspecificcode that needs and packaged so that they may be easily used by an entire team or to be written; staff of people. PROC PRINT isan excellent example. SAS program- mers do not have to write PUT and FILE statements each time they · if a common function needs to be perfonned ina variety of places, want to display a report of data; SAS Institute has developed a tool the use of one toolbox routine increases the reliability of the (PROC PRINT) and put it in a toolbox (the procedure library) application; available toaH SAS users. Macro tools presented at this and previous SUGIs provide other examples. · the availability of easy to use tools can lead to the development of more robust, reliable and effective systems; Unfortunately, toolboxes have traditionally been used only for · they increase the productivity and, through time, theexpertiseof generic routines which can be taken ""off the shelf"" and used as is toolbox users; and <e.g., the SAS procedure library and user developed libraries of procedures and Macros). Toolboxes have a much broader applica- · their use increases the p",Sugi-13-57 Henderson.txt
"ery little programming Historical research often involves the collection .. when using the SAS® System. editing, manipulation .. and analysis of varied types of data. My dissertation research design SAS@ System data sets are was a complicated process that involved easy to build, save, merge, the collection, manipulation, and analysis of subset, and maintain, and I varied bits and pieces of information from many felt the sorting routines in differing types of archival, census, newspaper, the SAS® System were easier aggregated report, business record, and other than some of the routines in historical sources. This design called for other software pack ages. a software package that provided tools that could be used to accomplish all these tasks The major purpose of the dissertation was to efficiently, easily, as well as inexpensively. examine and understand the dynamics of the The SAS® System fulfilled all these interethnic contact that occurred in New Mexico at requirements for me. Through the use of the the time of the immigration of the Anglos, and DATA STEP, I was abte to build many different concurrently, the immigration of the Mexicans from types of permanent SAse System Mexico. The primary interest was in determining data sets which could then be SORTed. the relative influence of the demographic and MERGEd, FSEDITed. to produce final data sets economic changes that occurred as a result of the that fit my custom requirements. differing immigrations and settlement patterns.",Sugi-13-60 Turpen.txt
"TRACKING INFORMATION CENTER ACTIVITY Theresa J. Hart, The Upjohn Company Janet S. Thieme, The Upjohn Company Bela Lahner, The Upjohn Company Information centers have taken a variety of Inforwetlon Center IlMI\ faces since their creation by IBM in 1976, but Help LIne C411 for- services common to most information centers include help-line assistance~ training for end users, and responsibility for a variety of Oate of Call: Tlme of Call: Receher: special projects. The Upjohn Company, based in Phone: _ _ __ Who called: _ _ _ _ _ _ _ _ __ Kalamazoo, Michigan, has a number of information centers, each serving a particular -user group, leU (if !tall: _ Syst@lll code: Application code: _ _ often based on division or physical location. Each information center varies in the services Request/Problem: _ _ _ _ _ _ _ _ _ _ _ _ _ _ __ offered. The Information Center in the Division of Medical Affairs (DMA) offers a mix of the three services common to most information centers. Because of the variety of services provided, First helper: 04te helll started: _ __ tracking activity in the DMA Information Center is a formidable task. From the inception of the Time help started: Tlme spent (in "",inutes): _ _ OMA Information Center four years ago, tracking activity has been viewed as a necessary task, Action: _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ __ however, in order to provide key people with the information needed to correct problems and, realistically, to justify the existence of the center. This paper will describe the services provided by the DMA Information Center and how the SAS® System is used to track activity in Second helper!-__ Date help started: _ __ those areas. Time help started: _ _ _ Time spent (In mln1Jtes): _ _ Help-Line Assistance If the llroblelll!request WIl$ not resolved IIIIIIed1ately after help was started Common to most information centers is some by the first or second helper. fill in date and time of ~solutlon below. central focal point where end users can come for",Sugi-13-61 Hart Thieme Lahner.txt
"d programnlng style cannot be under- USE r-EANINGFUl VARIABlE NArES. rated. Unfortunately. progranmers have a strong tendency to do SQ. We all I ike to believe that once a piece of code is A name can carry an enormous amount of information (and put together. however haphazardly, the code wi II work properly from the point it is put into production until for- misinformation). Therefore. names should be as meaningful ever after. Besides, why waste cleaning up the code if it as possible. For instance, the following statements ~ute is only going to be used once'? Writing code cleanly the scales tax and sales price of an item and calculate the first time not only increases the chance of getting it right amount of change given, if any. buT also eases the task of fixing it in case it is not S = -T ... P; right. Furthennore. chances are likely that the program wi II be used more than onoe and it wi II probabl V be used by C = P + S; someone other than the author of the code. So in the CH=A-C; interest of those writing code and those having to use code Without any type of identifying information these statements that has already been written. some elements of good pro- gr-anming style wi II be discussed. are meaningless. The variable namas have no significance and so the intent of the code is not clear. In general, mixtures of similar characters, such as the letter 0 and the I NTROOUCT ION digit 0 or the letter I and the digit I, are unsafe. Long identifiers that differ only at the en",Sugi-13-62 Caron.txt
